label,data
1,이렇게 가짜로 루머 내는 게 벌써 2번째라더라...
1,와... 세상에 이상한 사람들 많다
1,개에바지 않나 사람 목숨으로...
1,그러게... 굳이 그런 기사를 써야 할까
1,그니까 ㅜㅜ 진짜 맴찢이더라
1,당사자는 얼마나 속상할까
1,가족들이 더 속상할 것 같더라...
1,그치... 내 가족이라 생각해봐... 가슴 찢어진다
1,후쿠시마 원전 사건 기억나나
1,아 그 쓰나미 왔을 때인가?
1,그때 쓰나미 왔나 키키 몰라 그건 모르겠는데 11년도에
1,그 지진 났을 때 아닌감?
1,어어어 맞는 듯 암튼 거기서 나오는 거 다 규제 한다이가
1,뭘 규제해 ?
1,수입 물품 같은 것들! 근데 미국에서 이번에 그거 폐지했대
1,아 진짜? 난 규제하는지도 몰랐네...
1,안 좋은 물질들이 많을 거 아니야
1,그러네... 근데 왜 폐지했대?
1,국제 교류 그런 거 아닌가 ㅎ 우리도 폐지하는 거 아니가 ㅜ
1,아 그럴 수도 있겠네 진짜...
1,니 그거 본 적 없음? 후쿠시마 물 파는 거
1,오마이... 그걸 어째 마시지
1,옛날에 한참 논란이었는데... 암튼 제정신 아닌 듯
1,난 아무것도 몰랐네... 뉴스 좀 봐야겠다
1,성형 하면 어디 할래? 하하
1,나 성형 안 해도 되는데 굳이 한다면 코?
1,오... 자존감 뭐야 하하
1,키키 그냥 한 말이지 뭐...^^ 싹 뜯어 고쳐야 한다
1,키키 개웃겨 안 해도 예뻐 하하
1,영혼 좀 담아서 말해주겠어?
1,교정해서 웃으면 미인이다이가 하하
1,치아 미인이지 그거 인정 하하
1,교정 안 아프더나?
1,아팠지... 이가 움직이니까 ㅠㅠ 넘 아팠어
1,아직 유지 장치 잘하고 있나
1,아닠 키키 다시 돌아왔다 원 상태로
1,교정은 관리가 더 힘들다더라 키키
1,평생 유지장치해야한다던데 그런 줄 알았으면 안 했다 키키
1,"돈 아까워, 지금 당장이라도 유지장치 해라."
1,진심 500 그냥 날린 거임~ 이미 늦었어...
1,그래서 이번 추석 때도 헬스장 안 갔다고?
1,키키 헬스장 안 간지 3주 넘은 거 같다 진심
1,키키 그래서 난 그냥 홈트를 시작할까 생각 중...
1,홈트도 아무나 하는 거 아니데이...~
1,더워지니까 할 수 있지 않을까 하하
1,너는 못할 거 같은데 하하 헤헤
1,유튜브에 땅끄부부 아나?
1,알지 하하 그거 진짜 힘들디
1,그거 보면서 하면 할 수 있을 듯 하하
1,근데 재밌긴 하더라 그건 하하
1,헬스 선생님들이 그 사람들 싫어한대
1,그거 때문에 헬스장을 안 오나?
1,쉽게 잘 가르쳐서 직장 잃을까 봐라던데 키키
1,키키 에이 근데 또 헬스랑은 다르지 ㅎ
1,암튼 시작 예정이야 응원해줘 ^^
1,화이팅 이번엔 성공하자 ^^!
1,신발 사야는데... 신발 어디서 사?
1,와... 신발 산지 너무 오래됐는데 나
1,키키 구두만 신어서 그런가...?
1,맞아 그런 듯... 운동화를 잘 안 신으니께
1,너 요즘 구두 같은 거 신더라?
1,맞아 하하 나 여자가 되어가고 있다
1,여자 여자 한 거라니 ㅋ 너와 어울리지 않게... 하하
1,키키 나 이제 좀 여성스러워 질라고
1,암튼 그럼 그건 어디서 사는데!
1,그건 그냥 지나가다...? 보세 이런 데서 사지 하하
1,나 좀 데려가 나도 사게 ㅜ
1,너 패셔니스타자나 ~! 좀 가르쳐도라 나도
1,놀리지 마라고 했다.
1,키키 너 놀리는 게 젤 재미써 ><
1,키키 내가 널 꼭 데려갈게 패피의 길로 ^^
1,키키 나도 패피가 될 수 있다!
1,넷플릭스 요새도 보나?
1,아 넷플 ㅠㅠ 재밌는 거 너무 많아
1,오징어게임 핫하던데 봤음?
1,아니 곧 볼 예정이다 하하
1,보고 싶은데 너무 잔인하다더라
1,마자 근데 잔인한 게 재밌는 거 알지 하하
1,근데 미국에서도 1위래...
1,맞아 완전 핫하다더라...
1,제작사가 넷플릭스 인 거 아나
1,아 진심? 멋있네 넷플...
1,대박이다 진짜... K드라마는 아무도 못 이김
1,그건 인정이다 하하 국뽕이 차오른다
1,키키 개웃겨 근데 그거 누구 나와?
1,그 ***? 그 사람 여자친구 나온다던데
1,아아 이름이 ***? 맞제
1,맞아 팔로우 수가 하루에 몇 만씩 늘고 있다더라
1,나 오늘 싱크홀 봤어 하하
1,헐 어때 어때 재밌움?
1,응 사람들이 노잼이랬는데 재밌던데?
1,맞아 노잼이라 그래서 나도 안 봤는데 하하
1,내가 **를 좋아해서 재밌었나? ㅎ
1,**는 근데 왜 영화가 안 어울리는 거 같노 런닝맨 때문인가 하하
1,내 이상형 **인데... 왜 그래 ㅜ
1,키키 아 미안 미안 ** 좋지 ><
1,광수 본업이 배우인 건 알제 키키
1,근데 배우가 더 어색해 키키
1,사실 나도 가끔은 개그맨 같긴 하다 키키
1,그게 더 잘 어울려 ~
1,예능신이 있다면 **한테 다 붙은 듯 하하
1,인정 다시 런닝맨 나오면 좋겠어 **
1,인정 ㅜㅜ 너무 슬퍼 ** 자리야 거긴...
1,맞아 ㅠㅠ 나랑도 곧 영화 보러 가자 !
1,오늘 저녁은 뭐 해 먹었어?
1,오늘은 매운 불닭발을 먹었어~
1,오! 불닭발 맛있겠네! 직접 해 먹은 거가?
1,아니아니 아직 그 정도 레벨은 아니네 키키 배달이지!
1,오오! 배달도 좋지! 키키 불닭발은 안주 아니가 근데? 키키
1,난 안주 반찬이 맛있더라 키키 소스에 밥 비벼 먹기
1,그런 안주류는 집에서 반주 하면서 먹어도 좋지 키키
1,반주 좋지 키키 근데 생각해보니 요즘 술 안 먹은지 오래됐네
1,아 그래? ㅜㅜ 집에 아가야가 있어서 그런가? ㅜㅜ
1,그게 젤 크지? 알콜 냄새 맡으면 취할까 봐 키키
1,근데 니 예전에도 술 별로 안마셨잖아! 키키
1,그렇네 키키 근데 요즘은 술 한 방울도 안마신다 키키
1,나도 요즘 술을 잘 안마시고 있다 키키 술 마시면 취하더라 키키
1,오잉? 대박 키키 갑자기 왜 술 줄였데 키키
1,키키 난 강아지 때문이 크지? 키키
1,산책 나가야 하는데 키키 술 마시면 못나가잖아 ㅜ
1,아 키키 버디 복 받았네 키키 주인 잘 만났다
1,니 지금 사는 곳은 아파트가?
1,응 아파트 키키 새로 이사 온 지도 2년이 돼가네
1,오! 그렇구만? 아파트는 살기 편하다고 하던데 그래?
1,편하지? 키키 분리수거도 그렇고 관리도 다 해주니깐
1,오오! 그래? 좋네 그런 건 ㅜㅜ
1,난 아파트에 살아본 적이 없어서 아파트에 편리함을 모른다 키키
1,편하긴 한데 단점도 있긴 하지 키키
1,층간소음 그런 거? 실제로도 층간소음 있나?
1,맞아! 그 말 할랬는데 키키 층간소음... 장난 아니지
1,내 친구도 막 윗집에서 뒤꿈치로 쿵쿵 걸어 다녀서 막 민원 넣고 했다더라 키키
1,우리도 민원 넣고 윗집에 인터폰도 하고 그랬지...
1,오오...! 지금은 좀 괜찮아졌나?
1,윗 집에 애들 살아?
1,응 초등학생 둘이지... 근데 어른도 문제
1,아... ㅜㅜ 초딩들이면 시끄럽긴 하겠다 ㅜㅜ
1,그래! 어른들이 하지 말라고 해주고 해야지!
1,코로나라서 밖에 잘 못나가니 더 그런 거 같애 ㅜㅜ
1,애들은 그래도 어른들은 그러면 안된다는 말 모르나! 아휴!
1,그니깐! 문제는 어른도 발방망이!
1,요즘 대중교통 자주 타고 다니나?
1,아니 ㅠㅠ 아기가 있으니 대중교통은 힘들더라구
1,나는 출퇴근 할 때 맨날 버스랑 지하철 타고 다니는데... 힘들다... 후
1,아침에 완전 사람 많지 키키 나도 한때 그랬지 키키
1,아가야랑 같이 다니면 대중교통이 진짜 불편하긴 하겠다 ㅜㅜ
1,응 ㅜㅜ 어떠한 상황이 벌어질지 모른다 키키
1,진짜 키키 완전 지옥철이야 키키
1,코로나 땜에 안 그래도 사람 많은 거 싫은데...
1,아 ㅜㅜ 코시국이라 불안도 하겠다 엄청 북적이지 않나
1,그렇지... 진짜 코로나고 뭐고 맨날 만원 버스 만원 지하철이다...
1,출퇴근 ㅠㅠ 자가용 타고 다녀도 많이막히긴하다던데
1,예전에 막 코로나 터졌을 무렵에는 막 1시간 늦게 출근하라고 했었는데... 이제는 정시 출근함 키키
1,오? 1시간 늦게 출근 키키 좋은 직장인데?
1,키키 그것도 잠시였다 키키
1,코로나가 이렇게 길어질 줄 몰랐었었지 그땐 키키
1,키키 잠시나마 행복했겠네 아침에 조금 더 자는 것도 좋지
1,키키 응 그렇지 키키 좋은 시절은 다 갔다 키키
1,키키 좋은 시절은 다 갔는데 코로나는 떠나질 않네
1,요즘 애들 스펙이 장난 아니더라 ㄷㄷ
1,그렇지 ㄷㄷ 웬만큼 아니면 서류에서 탈락하더만 ㅜㅜ
1,이제는 이직 하는 것도 스펙 쌓아서 가야 되더만
1,안 그래도 주변에 보니 일 다니면서 공부 많이 하더라 ㅜㅜ
1,그러니까... 취업난이 심해지다 보니 이직도 쉽지 않은 거 같아! ㅜ
1,코로나 터지고 더 심해졌다던데
1,그렇지 있던 인원도 짤리는 마당에 신입들을 뽑겠냐고! ㅜ
1,나도 공부를 시작해야 할까 봐 나중을 위해서...
1,그 몇 안 뽑는 신입들 사이에 합격하려면 피 터지게 공부해야지 ㅜㅜ
1,이럴 줄 알았음 조금이라도 더 어릴 때 뭐 많이 배워둘 껄 키키
1,나중에 복직하면 예전 다녔던 직종으로 복직하려구?
1,글쎄? 이번에는 다른 거 해보고 싶네?
1,키키 예전엔 내 하나 일 할 자리 없겠나? 하면서 살았지 뭐 키키
1,마쟈 키키 근데 갈수록 취업난이 심해지니
1,휴... 지금 직장 열심히 다녀야 하는 건가... 싶다 ㅜ
1,나중을 위해서라도 열심히 다녀야지 뭐 ㅜㅜ
1,넷플릭스 드라마 DP 본 적 있나?
1,아니 키키 그게 그렇게 핫하다며?
1,응응 그렇다고 하더라고? 키키 나도 사실 못 봄
1,뭐야 키키 거기 출연했던사람들이 예능에 많이 나오더라고
1,근데 이게 엄청 군대 문제를 적나라하게 다뤄나서 엄청 보기 불편하더라고
1,아 그래? 보기 불편한 사람들 많겠는데
1,군대 내 문제가 심각하긴 한 가봐 ㅜㅜ
1,그렇지 ㅜㅜ 주변에 얘기 들어보면 그런 거 같애
1,막 요즘 군대 생활 편해졌다 그러는데...
1,뉴스 기사 나오는 거 보면... 딱히 그렇지도 않는 거 같다 ㅜ
1,갔다 온 자들은 더 잘 알겠지?
1,요즘 아들 둔 어머니들이 그렇게 애들 군대 보내기 싫어한다 안 하나...
1,그렇지 ㅜㅜ 아들 둘인 집은 어째 ㅜㅜ
1,아휴... 진짜 멀쩡한 아들래미 군대 보냈다고 안 좋게 돌아온다는 기사도 많고 하니 ㅜ
1,동생 얘기 들어 보면 실제로 그런 게 많은 거 같더라고 ㅜㅜ
1,ㅜㅜ 나도 만약에 아들 둔 부모였으면 정말... 보내기 싫은 거 같다 ㅜㅜ
1,나도 ㅜㅜ 부모 마음은 다 같겠지? ㅜㅜ
1,요즘 자격증 같은 거 공부하는 거 있나?
1,응 요즘 하고 있는 게 있긴 한데 쉽지 않네 ㅜㅜ
1,나는 매번 알아만 보고 있는데 실천이 잘 안된다... ㅜㅜ
1,첫 스타트 끊는 게 어렵지 ㅜㅜ
1,오! 요즘 뭐 공부하고 있는데?
1,전공 관련된 건데 머리가 굳어버렸다 ㅜㅜ
1,아아! ㅜㅜ 맞제 ㅜㅜ 나도 공부하는 법을 까먹은 것 같애 ㅜ
1,역시 머리를 계속 써줘야 해 키키 돌아 가질 않네
1,뭐 좀 해볼까 싶어서 책상에 앉았는데 글씨도 괜히 잘 안 써지는 것 같고 키키
1,마쟈 키키 집중력도 완전 저하 키키 역시 공부도 젊을 때 해야 해
1,그런가 보다 키키 어른들이 공부에 다 때가 있다 했을 때 들었어야 했어 키키
1,어른들 말 틀린 거 하나 없네 키키
1,그때는 나이 들어서 공부할 필요 없을 줄 알았지 뭐야 키키
1,그니깐 키키 난 최근 까지도 모르다 이제 막 시작했지
1,시대가 많이 변해서 늙어도 계속 배워야 하는 시대가 온 것 같다
1,배워서 손해 볼게 없으니 키키 나도 계속 공부해야겠어!
1,부모님 모두 백신 다 맞으셨나?
1,응 추석 전에 다 맞으셨더라구~
1,오! 다행이네! 백신 맞고 아프시진 않으셨대?
1,다음날 근육통 때문에 힘드셨나 보더라 ㅜㅜ
1,아 진짜? ㅜㅜ 우리 아빠도 팔이 좀 아프셨다고는 하는데... ㅜㅜ
1,응 팔이 뻐근한 게 잘 못쓰겠다 하더라구 ㅠㅠ
1,ㅜㅜ 2차 까지 다 접종 끝나신 거야?
1,아니 아직 1차! 2차도 걱정하시던데
1,진짜? 아직 1차 맞으셨어? ㅜㅜ
1,2차가 더 아프다고 하던데... ㅜ
1,대박... 진짜? 난 아직 1차도 안 맞았는데
1,아... 그래? 니는 왜 아직 1차도 안 맞은 거야 ㅜ
1,다음 주에 하러 간다 ㅜㅜ 명절 지나고 맞을라 했지
1,아아 ㅜㅜ 컨디션 관리 잘해! ㅜㅜ
1,1차 때도 젊은 사람들은 아프대 ㅜ
1,직장 다니는 친구는 접종 맞고 다음날 출근 안 나가더라구~ 회사에서 쉬라 해서
1,응응! 백신 맞는 날이랑 담날은 쉬게 해주더라! 그렇게 해줘야지! ㅜㅜ
1,맞아 ㅜㅜ 어떠한 상황이 벌어질지 모르는데
1,결혼생활은 재미나나?
1,내 친구 중에 결혼한 친구가 니 밖에 없다 하하
1,재미... 재미있징 하하 이런 일 저런 일 많이 생기더라고
1,키키 그래? 아가야 생기고는 또 신혼 때랑은 많이 다르제?
1,아무래도 많이 다르지? 정신이 없다 ㅠㅠ
1,ㅠㅠ 육아는 힘들다고 하더라 ㅜㅜ
1,남편이랑 같이 해야 한다이! 키키
1,퇴근 하기만을 기다리고 있다 키키 강아지처럼
1,키키 남편 분도 빨리 집에 오고 싶으시겠다! 키키
1,그렇지 키키 결혼하고는 일 집 일 집 밖에 없다
1,아가야랑 니랑 목 빠지게 기다리고 있는 거 생각하면 칼퇴 하시고 싶으실 듯 키키
1,칼퇴 하고 와도 아가야 케어 한다고 바쁨 키키
1,키키 육아는 진짜 전쟁이라매... ㅜㅜ 고생이 많다!
1,일하는 거 보다 더 힘든 거 같은? 키키
1,오빠는 투잡이 되어버렸네
1,나는 아직 와 닿지가 않아서... ㅜㅜ 키키
1,얼마나 힘들지 가늠이 안되네 ㅜ
1,그렇제 ㅜㅜ 나도 결혼하기 전에는
1,그래도 아가야 성장하는 모습 보면 뿌듯할 것 같다!
1,매일 보니깐 언제 이만큼 컸는지도 모르겠더라 키키
1,나는 요즘 매일 강아지랑 산책 다니느라 바쁘다 ㅜㅜ
1,그렇제 키키 티비보니깐 강아지는 매일 산책 나가주면 좋다더라
1,응응 키키 강아지한테는 산책이 유일한 사회생활이니... 키키
1,나도 친정에 가면 강아지 산책 종종 나간다 키키
1,우리 강아지가 매우 인싸 재질이라... 내가 따라가기가 힘이든다... ㅜ
1,인싸 키키 사회성이 아주 좋은 친구구만!?
1,나는 워낙 아싸 재질이라... 사람들 만날 때 두근거리는데... 키키
1,나도 한번씩 불편할 때 많아 키키
1,얘는 보는 강아지 마다 사람마다 다 인사하고 가야 함...
1,다른 강아지들도 꿈쩍 놀래겠다 키키
1,지금은 아기 강아지라 예뻐라 해주는데... 매너를 가르쳐야 할 것 같아 키키
1,하긴 강아지 좋아하는 사람도 있지만 무서워 하는 사람도 은근 많더라구
1,그래서 맨날 요즘 산책하면서 모든 강아지와 인사할 수 없어! 이러면서 다닌다 키키
1,키키 조기 교육하고 있네 언젠간 알아듣겠지?
1,키키 강아지들 사람들이랑 오래 생활하면 리스닝은 다 된다고 하더라 키키
1,강아지들이 은근 똑똑해 사람이랑 젤 가까운 친구인 듯
1,니는 요즘 야외 활동 자주 하는 편이가?
1,나는 애기 산책 시킨다고 매일 나가는 편이야 키키
1,오오! 아가야도 매일 산책 나가는 구나! 하하
1,날씨 안 좋을 때 빼고는? 답답해 할까 봐
1,아 귀엽겠다! 키키 아장 아장 걸어 다니면 얼마나 귀엽겠노 키키
1,아장아장 걸어 다니면 귀엽지 키키 지금은 막 뛰어다녀
1,아가야 데리고는 멀리는 많이 못 나가제? ㅜ
1,응 걸음이 느려서 멀리는 힘들더라
1,그래도 매일 집에만 있으면 우울할 텐데 산책이라도 나오면 기분 전환은 되겠다!
1,기분 전환 되지? 키키 시간도 잘 가고 키키 근데 체력이 후달려
1,아? 키키 운동량이 너무 부족했던 건가... 키키
1,응 이제는 예전 같지 않더라 키키
1,키키 예전엔 등산도 잘 가고 했는데... ㅜㅜ
1,나이 먹으니 하루하루가 다르네 ㅠㅠ
1,조금씩 야외 활동도 더 늘리고 체력을 키워야겠다 니도 ㅜㅜ
1,운동이다 생각하고 산책이라도 나가고 있다 키키
1,요즘에 게임 하는 거 있나?
1,지금은 없는데 한때 했던 게임이 있긴 했지 키키
1,오오! 뭐 했었어? 하하
1,나도 요즘엔 게임을 잘 안 하게 되더라 키키
1,배그라고 들어봤나!? 요즘도 한 번씩 생각나
1,아! 배그 했구나! 와... 잘하나? 나는 못하겠더라
1,나 은근 치킨 많이 먹었지 키키 넘 재미나
1,예전에 배그 한창 유행할 때 pc방 갔다가 밥만 먹고 왔지 키키
1,어떻게 그럴 수가! 엄청 재밌는데 키키
1,그게 참... 양손으로 컨트롤을 해야 하는데 그게 잘 안되던데?
1,그래? 하다 보면 그것도 늘더라
1,아 진짜? 키키 나는 몇 번 해보고 이건 내가 할 게임이 아니다... 했지 뭐 키키
1,맞는 게임이 다 있나 보다 키키 난 총 게임이 좋더라
1,pc방에 요새 음식 잘 나오대? 키키
1,음식이나 종종 먹으러 다니고 있다 키키
1,맞아 키키 은근 pc방 맛집 많던데? 밥 먹으로도 다님
1,키키 나는 좀 단순한 게임이 맞는 듯 키키
1,단순한 게임도 좋지 키키 난 게임을 좋아하는 편이라
1,최근에 여행 간 곳 있나?
1,경주 갔다 왔는데 좋더라!
1,주말에는 갈려고 하는 편이야
1,나는 얼마 전에 강아지랑 처음으로 여행 다녀 왔었어! 하하
1,와 강아지도 좋았겠다 키키 제약 되는 곳 많을 텐데 ㅠㅠ
1,오오! 경주 오랜만이네! 하하
1,경주월드에 재밌는 놀이기구 많은데! 하하
1,그치... 난 놀이기구 무서워서 못 타서 잘 안 가 키키
1,응 그래서 강아지 펜션으로 예약해서 놀다 왔지! 하하
1,맞아! 요즘 강아지 펜션도 엄청 많더라!
1,아... 파에톤 타야 한다고! 그 재밌는 걸 안 타봤나?
1,파에톤...? 난 뭐가 있는지도 잘 몰라 키키
1,응응 강아지랑 갈 수 있는 곳이 많아져서 너무 좋아!
1,요즘 반려견이랑 같이 여행 다닐 수 있게 잘 해놨더라구~
1,키키 열차로 된 놀이기군데... 발 받침이 없는 놀이기구야! 키키
1,아... 타보고 싶진 않네? 키키 너무 무서울 듯
1,담에 꼭 타봐...! 라고 할라고 했더만 키키
1,키키 놀이동산은 잘 갈 일이 없네 키키
1,아기 크면 가보는 걸로
1,요즘은 날씨가 너무 좋아서 피크닉 가기도 좋은 것 같아!
1,나도 이런 날씨 너무 좋더라! 가을이 짱이야
1,공원 같은데 돗자리 펴놓고 앉아있기만 해도 힐링 될 것 같아! ㅜ
1,안 그래도 주말마다 돗자리 펴는 거 같애 키키 지금을 즐길려고
1,응응! 근데 가을은 짧으니... 지금 빨리 놀러 다기고 해야 해! 키키
1,놀기 진짜 좋을 때다 키키 조금 있음 추워지겠지
1,응응! 이번 겨울은 또 유난히 춥겠지?
1,올 여름에 많이 더웠잖아 ㅜㅜ
1,그러게 ㅜㅜ 난 여름보다 겨울이 더 싫더라 추위 싫어
1,키키 난 그래도 겨울이 좀 더 좋은데! 더위 싫어! 키키
1,난 손발 시린 게 그렇게 싫더라고 키키
1,겨울엔 그래도 눈이라도 내리니까 하하 낭만적이잖아! 하하
1,낭만... 그건 그렇지 키키 근데 또 쓰레기 내린다고들 하잖아
1,키키 그건 그래... 더러워지면 좀... 보기 싫지... 키키
1,미끄러워서 사고도 많이 날 거 같애 키키
1,응응... ㅜㅜ 작년 겨울에 막 눈 와서 사람들이 버스 밀어주고 그러더라 키키
1,요번에는 많이는 안 오고 낭만적으로만 왔음 좋겠다 키키
1,아휴... 오늘 코로나 확진자가 폭증 했다고 하네... ㅜㅜ
1,아 진짜가 ㅜㅜ 이제는 계속 많이 나오니깐 뉴스도 잘 안 보게 되네
1,오늘 오후 9시 기준으로 2924명이나 나왔대...
1,헉... 장난 아니네... 무섭다 ㅠㅠ 이래서 밖에 다니겠나
1,서울에만 1천 명대가 나왔다는데... 너무 무섭네...
1,역시 서울에 인구가 많아서 많이 나오는구나 ㅠㅠ
1,출근은 하지 말란 소리는 안하던데... 괜찮은 거 맞나? 키키
1,키키 이제 계속 많이 나오니 회사는 돌아가야겠고
1,코로나 발생한 이후로 첫 3천명대 기록할 거 같단다... ㅜㅜ
1,진짜... 코로나는 언제쯤 잠잠해지려나
1,명절 연휴가 영향이 크긴 큰가 보다... ㅜㅜ
1,사람들이 많이 만나고 모이고 그래서 더 그렇긴 하지 ㅜㅜ
1,독감처럼 평생을 같이 가는 질병으로 될 것 같다고 안 하나... ㅜ
1,나도 얼른 백신을... 다음 주에 맞으러 간다!
1,매년 독감 주사 맞듯이 매년 백신 맞고 그래야 할 지도 모른대 ㅜ
1,이제는 감기와 비슷하게 있지 않겠나 ㅜㅜ
1,외국에 백신 개발자들은 1년 안에 코로나 끝날 것 같다고 전망하고 있다네!
1,아 진짜? 그러면 진짜 좋지!
1,백신도 추후 1년 동안이면 전 세계인이 맞을 정도의 분량도 확보가 될 거고
1,제발 1년이면 끝났으면 좋겠다 ㅜㅜ
1,더 이상 강력한 변이가 나오진 않을 거라고 했대!
1,변이가 심각하더만 ㅜㅜ 변이 안 나오면 좋겠어
1,1년 안으로 일상 복귀가 가능하다고 했다는데...
1,얼른 마스크 벗고 생활하는 날이 오면 좋겠다 ㅜㅜ
1,그러니까... ㅜㅜ 마스크 없이 살고 싶다...  휴...
1,오늘도 나갔다 오는데 날씨 좋은데도 답답하더라고 ㅜㅜ
1,해외여행도 너무 가고 싶은데... ㅜㅜ
1,그니깐! 지금 신혼여행으로 다들 제주도만 가던데...
1,그렇다고 하더라고? ㅜㅜ 신혼여행을 아예 안 갈 순 없으니... 제주도라도 가야지 ㅜㅜ
1,나도 해외여행 가고 싶다 ㅠㅠ 빨리 종식 왔음 좋겠네!
1,"모더나 백신, 아스트라제네카 백신 만든 곳 CEO들 다 같은 의견은 냈다고 하니... 믿어봐야지!"
1,한번 믿어보자! 1년 안에 승부 보면 좋겠다 ㅠㅠ
1,요즘 미용실 안 간지 백 만년이네 키키
1,나도다 키키 요즘 염색도 무척 이나 하고 싶네
1,키키 얼마 전에 셀프로 머리카락 한 번 잘라봤다 ㅋ
1,앞머리? 나는 애기 앞머리 잘라주다가 쥐 파 먹었잖아 키키
1,머리가 기니까 막 잘라볼 수 있고 좋으네 키키
1,아기 머리? 생각보다 빨리 안 길던데 예쁜머리해주고싶은데
1,아 그래? 키키 막 묶어주고 땋아주고 그런 거? 하하
1,응 키키 나도 기술력을 발휘 해 보고 싶네 키키
1,키키 아가야 들은 미용실 가는 거 무서워 하지 않나?
1,그렇다고 하더라? 아직 한번도 안 데리고 가봤어 키키
1,티비 보니까 애기들 미용실 가면 막 울고 그러던데 키키
1,애기들 전문 미용실도 있고 그렇더라?
1,지금은 쥐 파 먹으면서 잘라도 귀여우니까... 천천히 데리고 가!
1,맞아 키키 쥐 파 먹어도 귀엽더라 지금은 앞머리만 잘라줘서 집에서 해야겠다
1,아 진짜? 애기 전문 미용실은 또 첨 들어보네! 하하
1,나도 티비로만 봤어 키키 동네에 있으려나...
1,출산하고 나서 몸 조리는 잘 했나?
1,몸조리 잘하려고 노력했지?
1,나름 잘해서 지금 아픈 곳은 없는 거 같아
1,아기 낳고 나면 다들 안 아프던 사람들도 건강이 많이 안 좋아진다고 하던데 ㅜㅜ
1,그런 사람들이 많더라고 ㅠㅠ 얘기 듣고 나도 좀 더 신경 썼지
1,오오! 진짜 다행이다! ㅜㅜ
1,뼈가 많이 약해진다고 하더라! 잘 챙겨 먹어야 해!
1,응 손목을 많이 쓰니깐 아프긴 하네 ㅜㅜ
1,영양제 같은 것도 꾸준히 챙겨 먹고 있나?
1,챙겨 먹다가 이제는 귀찮아서 잘 안 먹게 되더라 ㅜㅜ
1,손목 마사지 같은 것도 틈틈히 해주고 해! ㅜㅜ
1,아무래도 아기 키우니 들었다 놨다 많이 쓰게 되더라고
1,안된다! ㅜㅜ 귀찮아도 건강 생각해서 꼬박꼬박 챙겨 먹어야 한다!
1,응 사 놓은 건 많은데 왜 이렇게 안 먹게 되는 거지 키키
1,휴 ... 내 앞에도 비타민이 있는데... 나도 잘 안 챙겨 먹네... 키키
1,날짜 지나서 버리는 것도 엄청 많아 ㅜㅜ
1,습관 들이는 게 쉬운 게 아니다... 키키
1,건강은 건강할 때 챙겨야 한다 안 하나!
1,그래 그래 우리 지금부터라도 잘 챙겨 먹어보자 키키
1,아기 용품들은 쇼핑몰로 구매하는 편이가?
1,응 나가 돌아다닐 시간도 없고 인터넷이 더 저렴한 거 같애 키키
1,쇼핑몰 물건들 완전히 믿을 수 가 없어서... 좀 불안할 것 같은데
1,그치 ㅜㅜ 그래서 믿을 수 있는 곳 골라서 사곤 하지 ㅜㅜ 그래도 불안하긴 해
1,꼭 그렇지 만은 않은 갑네! 하하 아가야 용품들이라 더 정직하게 파는 건가?
1,아니 아기 용품인데도 사기 치는 사람들도 은근 많아
1,맞제 ㅜㅜ 그런 거 진짜 조심해야 한다 ㅜㅜ
1,인터넷에 보면 사기꾼들 진짜 많은 거 같아 ㅜㅜ
1,잘 알아 보고 사야지
1,그니까 다 큰 성인들이 사서 써도 안전하지 않은 제품들이 많은데...
1,애기 용품은 진짜 신경 써서 사야 할 것 같다 ㅜㅜ
1,애기들이 모른다고 더 속이는 경우가 많더라고 가격은 더 비싸게 받으면서
1,헐... ㅜㅜ 면역력도 약하고 그런데 더 정직하게 팔지는 않을 망정... ㅜ
1,음식으로도 많이 장난치던데 그게 제일 화나는 거 같다!
1,그니까! ㅜ 먹을 거 그렇게 파는 사람들은 진짜... 혼나야 된다 ㅜ
1,오늘도 먹을거리 왕창 주문했는데 키키
1,요즘 음식들도 많이 인터넷 쇼핑몰로 사서 먹는데... ㅜㅜ
1,믿을 수가 없다 정말 ㅜㅜ
1,후기도 잘 보고 사야 할 듯하다 ㅜㅜ
1,얼마 전에 놀면 뭐하니 봤나? 키키
1,간간히 보긴 한데 어떤 편이었지?
1,기억이 안 나네
1,***랑 ** 나와서 되게 무한도전 보는 것 같더라! 키키
1,아아 맞다 키키 저번에 보다가 못 봤어 ㅜㅜ 재방 봐야 하는데
1,키키 막 뉴스 앵커 깜짝 카메라도 하고 장학퀴즈도 하고 키키
1,무한도전 같은 느낌 좋아 키키 다시 부활하면 좋겠는데
1,노비 복장 입고 막 게임하고 그런 거 엄청 무도틱했어! 키키
1,노비 키키 옷 입고 있는 건 본 거 같다 키키
1,키키 진짜 ㅜㅜ 고딩 때 무도 엄청 재밌었는데 ㅜㅜ
1,맞아 ㅜㅜ 시험기간에도 챙겨보곤 했지 키키 다시 하면 좋겠다
1,무도 부활은... 어렵지 않겠나... ㅜㅜ 이렇게 나마 기분 내는 거지 뭐 ㅜ
1,놀면뭐하니도 재밌긴 하지 키키
1,요즘 이거 말고 보는 게 없네 ㅜㅜ
1,***이 하는 프로는 다 재밌는 거 같아!
1,키키 유퀴즈는 안보나?
1,아 맞네 유퀴즈도 있었네 키키 그건 인스타로 짤도 많이 보지
